x y z dx dy dz magnitude
1.63926 7.84947 4.72683 4.60359 -5.22474 -0.948973 7.02791
1.90822 4.96491 4.78069 1.9588 -4.9882 -2.30098 5.83212
0.0495862 3.60193 0.754522 5.15933 1.33055 3.69547 6.48425
6.79526 3.3339 4.14284 -7.12789 1.37755 -2.85963 7.80268
4.91242 0.288212 3.72693 -2.92387 4.64973 1.26224 5.6358
5.46595 3.66474 5.10149 -10.9959 -1.60456 -3.77988 11.7376
1.28894 3.65 0.0958912 11.0999 0.103812 4.82339 12.1031
1.21835 4.81717 3.6927 4.12789 -2.22285 0.788546 4.75419
0.117597 3.83568 3.95656 12.4166 0.1384 -3.5026 12.9019
3.01263 5.63465 5.98429 2.09725 -3.74239 -4.31551 6.08503
0.286472 3.61471 0.727168 4.95227 0.245091 4.61193 6.77163
7.24064 4.57774 3.06541 -4.2567 -3.14408 -1.26666 5.44143
5.07411 -1.20031 4.90859 -3.07797 6.82028 -2.25872 7.81613
2.57705 4.79659 -0.222797 1.67872 -5.06839 5.47542 7.64767
2.32006 1.52304 5.29008 2.16515 -0.429494 -2.83657 3.59423
1.89988 2.45673 4.98854 3.39201 3.46921 -0.341459 4.86392
13.3328 2.6819 1.10047 -12.7168 2.14363 1.88797 13.0337
4.02623 -0.367651 5.38449 -3.2313 5.7079 -3.7477 7.55424
4.79671 2.59036 6.53654 -3.43729 1.38219 -12.5408 13.0766
3.57404 5.42245 6.97488 1.49047 -2.87508 -6.27562 7.06194
6.61032 5.31466 1.89582 -11.8891 -4.0166 1.41712 12.629
2.22822 13.209 3.30618 1.56793 -11.9612 2.75425 12.3739
2.4148 1.50327 2.11443 3.11683 3.59309 8.1125 9.40413
2.03052 2.37665 5.52714 3.27118 2.93644 -3.4434 5.58393
5.43918 6.31347 4.84207 -9.90844 -4.18689 -4.25578 11.568
6.10461 4.48968 3.52016 -5.27534 -2.65731 -0.919115 5.9779
5.53174 4.37049 4.24536 -0.230464 -1.8983 -3.31154 3.82399
1.91585 1.29177 2.80488 3.67857 3.8063 0.806378 5.35444
3.20321 1.25838 1.76397 0.280705 4.48669 -0.0489245 4.49573
2.37364 2.01745 5.57799 2.65082 2.91237 -4.16856 5.7346
5.42789 4.48196 4.30226 -5.42334 -1.32427 -3.41371 6.54368
7.40115 4.92847 1.28166 -5.32649 -3.97439 3.86259 7.6868
3.09402 6.52087 5.52217 0.391961 -6.76078 -9.67309 11.8081
1.37157 -0.013358 4.79517 3.7881 5.8054 -1.52534 7.09782
3.31408 0.326321 5.69123 0.739214 6.03671 -9.59348 11.3588
1.24116 3.40915 0.117489 10.708 -0.673004 5.41665 12.0189
1.42471 -4.71559 4.14965 2.98736 9.90563 -2.40943 10.6231
2.92464 6.12201 2.37774 0.0556097 -4.84205 3.56378 6.01241
5.07836 4.07637 11.9722 -3.58982 -0.652979 -12.4254 12.95
2.38522 4.58761 -0.336064 2.72513 -1.99247 5.2346 6.22875
2.16203 5.83793 2.91453 3.41347 -4.25171 0.577454 5.48291
1.65511 3.00864 5.06725 4.94471 0.243074 -10.7019 11.7915
-4.26477 2.01679 6.44001 9.20949 2.36089 -7.26605 11.966
5.91617 2.28323 1.13062 -3.52012 3.01761 0.843494 4.71261
4.27296 5.2319 1.7097 -3.56138 -2.59284 2.12762 4.89214
4.48312 4.95548 1.18556 -2.96821 -1.96167 3.56037 5.03335
5.43518 2.40429 4.27765 -2.91009 2.35729 -3.93142 5.42968
4.46727 6.00306 5.38169 -2.54267 -1.16494 -4.22485 5.06672
4.9336 1.33656 2.52961 -3.14133 6.7657 2.2633 7.7952
5.94556 1.7669 2.63334 -4.15411 1.02251 2.44461 4.9273
3.20489 12.3902 1.4315 -0.50772 -11.2508 4.18718 12.0155
4.30259 1.53246 1.97214 -2.34389 0.528534 2.95006 3.80473
5.0938 11.0792 6.11103 -3.49667 -9.3497 -4.18929 10.8256
0.714092 4.44 3.4801 4.27022 -3.69454 0.0149966 5.64665
4.61222 2.43123 6.65908 -4.77287 1.75477 -5.52018 7.50545
-5.52226 4.78196 4.11605 11.275 -3.14975 -1.51876 11.8048
2.5512 2.0988 0.404052 3.39135 2.51932 9.54329 10.4366
2.63871 1.01445 5.50538 2.05425 4.78982 -2.77321 5.90364
6.53704 5.16887 1.30238 -4.77976 -4.58187 2.89125 7.22488
3.7687 5.3298 0.349787 -0.451065 -4.67679 5.45366 7.19848
11.1129 1.24214 2.20337 -16.5508 4.09466 1.78785 17.1433
1.46462 5.22847 3.99802 3.89174 -3.66056 -1.87161 5.66112
1.68104 2.49624 4.56776 2.44123 -0.701778 -3.26964 4.14037
1.54199 4.84676 4.24315 3.58248 -3.16795 -2.22377 5.27401
1.01309 3.30027 0.37958 3.02908 2.4977 5.34714 6.63368
-4.91987 1.68306 5.05465 10.1302 2.20272 -6.06448 12.0105
6.32714 2.42577 3.28771 -3.9078 3.63894 -0.422216 5.3564
1.8681 6.03483 3.55997 3.61217 -4.51491 -0.256429 5.78774
3.92877 1.67526 1.30656 -1.83779 5.29289 -4.13495 6.96347
6.05079 4.74026 3.24819 -4.22294 -1.92559 -4.39302 6.3906
2.49006 5.05817 -0.787447 2.44505 -2.89406 1.85004 4.21622
5.35475 5.08477 -4.68199 -2.81496 -3.01563 10.6051 11.3792
6.12222 4.25593 3.89027 -9.79527 -3.15683 -2.01372 10.4866
1.5132 0.573136 4.96126 6.59514 4.3362 -3.61993 8.68345
2.0371 2.58773 18.8243 3.5003 1.1574 -31.5517 31.7664
1.65461 7.51848 5.11621 1.32044 -6.22376 -3.14061 7.09523
11.3129 2.18289 -0.232454 -9.39964 2.30936 5.23936 11.0062
4.62157 -0.377422 3.36555 -3.54 4.31296 0.888361 5.64999
4.59158 2.00042 5.51697 -3.52156 0.351395 -4.43364 5.67292
-4.26172 4.91444 0.000713523 10.1238 -2.02239 4.1659 11.1327
2.75494 6.99423 2.75622 0.774173 -12.4027 4.46733 13.2054
1.49817 1.76944 1.83199 3.39414 7.12169 3.30714 8.55429
2.28591 1.72023 1.88391 -1.15923 2.95925 1.83529 3.67005
3.40801 6.32615 2.15385 1.00563 -4.70498 3.37322 5.87594
-0.508564 5.42325 1.8291 6.19737 -9.65948 2.34436 11.7136
5.53049 1.88746 3.94805 -5.39927 2.3163 -2.79872 6.5077
4.72264 4.77983 0.909093 -2.58694 -3.84818 4.2807 6.31072
4.74762 1.96833 1.41577 -4.64662 2.17404 2.34183 5.6393
1.9452 4.41055 18.0344 3.42459 -1.17688 -18.4954 18.8466
6.25157 5.1096 2.39518 -4.24811 -3.82366 0.307199 5.72374
2.34796 4.52231 -0.230875 2.1692 -2.18737 0.493236 3.11982
5.38772 5.57104 3.66082 -4.11409 -3.84929 -0.249173 5.63957
3.73839 1.08542 5.96177 0.423849 4.81825 -10.0191 11.1256
5.63298 4.11406 4.30077 -7.1535 -1.44145 -3.65154 8.15991
11.8903 2.59401 -0.631375 -11.3559 0.813262 4.86119 12.3794
6.84828 1.68434 1.95321 -4.25448 3.29797 -0.899424 5.45767
2.11377 5.65034 2.48616 3.89913 -3.26504 1.0737 5.19774
5.7137 -0.247668 5.05501 -5.97238 5.94642 -3.70098 9.2047
6.09142 3.24291 4.31371 0.960576 0.474755 -3.47143 3.63304
5.52157 2.50029 0.945821 -3.84954 3.7363 3.32644 6.31222
3.09066 5.3474 1.38532 0.740512 -10.7939 4.95586 11.9003
1.99788 5.58986 2.51678 4.08934 -2.85467 1.42181 5.18588
5.33082 3.75994 5.26665 -4.14447 -2.16536 -3.31624 5.73261
1.60575 2.93662 0.0551169 3.13467 1.8397 5.43189 6.53575
1.8812 1.29579 2.83254 3.46253 0.562423 1.43778 3.79113
4.91258 2.43504 5.50879 -1.38187 3.50457 -10.006 10.6917
3.3944 5.4461 6.82832 2.22921 -3.90816 -11.1607 12.0335
1.32977 11.9195 3.73408 3.24544 -10.5653 -1.44843 11.1471
1.53589 4.65523 1.15992 3.07626 -2.39412 4.60731 6.03511
3.80974 -0.454015 -4.03418 -0.887518 7.13311 15.8212 17.3775
2.49437 0.404039 5.20972 3.04686 4.41945 -3.91226 6.64234
3.01513 6.2626 5.54873 1.36583 -4.42419 -4.04498 6.14823
3.10973 1.58193 1.33716 -1.18421 3.11604 3.56319 4.87938
1.91014 2.70058 -0.178482 5.19239 2.5442 2.13756 6.16465
4.18068 6.6714 2.72108 -0.540144 -5.61161 3.33343 6.54932
1.89414 2.21006 4.81649 2.79254 2.76275 -9.79844 10.5565
2.57834 4.95555 0.689641 2.23571 -10.5962 8.14593 13.5512
2.50769 0.576325 5.2578 2.09131 5.29285 -2.57179 6.24516
3.70079 5.37424 0.404163 0.497114 -10.4699 6.21843 12.1875
4.46351 4.63268 6.23193 -3.71231 -2.76734 -3.6321 5.88486
3.65421 0.205575 -4.11424 0.136933 6.17836 9.70859 11.5086
2.1395 1.56022 5.15779 2.16854 3.27169 -5.12676 6.45679
2.85248 5.51235 5.97833 1.93194 -2.94801 -6.22649 7.15488
3.31999 1.49853 0.547672 -0.116879 3.91552 0.766146 3.99148
5.54233 5.37529 2.90375 -3.47571 -2.74232 -2.84273 5.26137
2.52963 4.79848 5.99735 2.91074 -3.37109 -2.38557 5.05249
1.55376 5.51406 3.15749 3.19437 -4.31378 -0.529204 5.39377
2.98264 -5.27213 -6.28684 0.550485 17.758 14.1178 22.6928
2.47347 2.09041 0.602234 -0.160638 3.39522 4.66915 5.77532
3.83438 1.63796 1.20506 -2.16372 4.04877 3.33279 5.6729
5.69224 4.64099 4.00688 -4.13632 -2.5646 -2.71445 5.57266
0.403482 4.24806 3.59706 3.15254 -2.89642 -3.52783 5.54737
2.92054 6.54757 2.52881 2.58718 -10.2807 2.3414 10.8567
2.15644 2.54976 6.13976 1.28016 2.97565 -4.79149 5.78375
1.83755 6.25494 3.9686 3.16783 -5.50233 -0.370141 6.35986
4.26085 6.39198 2.72402 -1.46244 -5.16148 -0.548478 5.39263
1.53553 7.47017 5.07433 2.61585 -5.58208 -4.29828 7.51515
5.59752 5.15921 3.55048 -1.36119 -4.35696 -1.03924 4.68145
2.63286 7.20716 5.2385 0.135556 -5.48672 -3.6943 6.61591
5.09159 5.06147 4.62887 -10.4741 -3.64076 -1.32825 11.1681
1.31598 5.30516 3.43105 4.28964 -2.48145 0.90505 5.03763
1.94605 2.022 1.31869 3.13493 4.03222 3.73748 6.32893
4.34482 4.82704 6.11346 -0.801035 -3.58653 -4.48051 5.79481
5.6395 4.62254 1.1534 -3.97034 -3.08972 3.26484 5.99743
1.46098 2.11308 4.16472 2.92817 4.02875 -1.44032 5.18455
3.12304 1.22146 1.90406 2.00118 4.39448 0.968794 4.92491
1.13087 1.78996 3.23694 3.91133 2.35603 2.49486 5.20324
12.0779 0.812713 3.98102 -10.5529 3.25322 -3.70308 11.6473
7.99108 4.56533 1.07363 -6.4518 -3.72202 3.56938 8.25952
2.40921 6.00913 11.7726 1.22736 -4.57194 -10.4768 11.4966
2.96443 1.35287 6.00706 2.08662 2.80716 -6.50996 7.39011
6.8132 2.19572 9.31107 -4.607 2.55276 -8.43459 9.94401
2.06253 2.63592 -0.0453217 1.51732 3.01736 6.39087 7.22841
3.96866 -0.617814 5.49139 0.804589 6.00047 -3.33971 6.91424
12.1205 3.99975 -0.243974 -18.0367 -1.78723 3.6824 18.4953
6.97755 3.50127 0.76034 -4.81172 -3.85477 4.36197 7.5524
3.55835 6.65679 18.4954 0.0586801 -6.27604 -22.6793 23.5318
3.12684 5.53624 6.2404 1.1433 -3.51099 -6.18234 7.20107
5.15497 5.50812 2.57829 -1.05174 -4.78086 -0.103117 4.89627
5.82079 1.75855 2.89513 -5.17402 3.21188 -0.0992788 6.09069
0.216817 4.09188 1.08639 5.06587 -1.56909 3.4403 6.32145
2.60731 1.21601 2.29715 2.4601 9.8778 3.72911 10.8411
5.06281 11.3502 7.183 -4.66388 -9.73149 -5.25491 12.0028
5.22443 4.42661 0.868682 -4.50784 -0.175508 2.98653 5.41025
4.08703 0.467924 2.55443 -1.74913 4.03025 3.99993 5.94153
2.62542 4.97456 0.854259 0.659763 -10.6456 7.20413 12.8711
5.26581 1.39349 2.77467 -2.8763 4.53672 -0.095057 5.37252
5.75731 4.75822 3.66907 -2.35049 -3.33512 -2.3797 4.72343
1.73851 1.68916 2.00114 2.30817 10.4666 4.47185 11.6135
1.77578 1.06853 3.54387 3.74976 4.15217 0.147355 5.59669
4.25429 -4.94762 6.56831 0.0462917 11.1295 -4.00288 11.8275
1.32659 2.46013 4.13958 2.75552 3.99866 -1.58766 5.1091
0.85616 2.97986 4.09776 4.0616 2.60251 -1.66769 5.104
-6.35627 1.99177 2.86111 14.7098 3.053 -1.27279 15.0771
12.7844 4.55415 3.90488 -14.7245 -2.65844 -2.24642 15.1302
4.85029 4.46937 5.7588 -3.96615 -2.67928 -3.20487 5.76021
4.48605 6.21326 3.00759 -2.6956 -10.1945 2.51012 10.8395
5.70691 1.6339 1.91453 0.351766 3.38421 1.12169 3.58257
4.576 0.996011 5.34426 -1.11288 5.28138 -3.21129 6.28044
4.48464 5.14841 -4.69874 -1.73237 -4.07475 10.3015 11.2127
1.82054 4.25313 4.99722 3.0654 3.13872 -1.46986 4.62696
4.82659 6.29612 3.4147 -4.15976 -4.22668 -0.418615 5.94505
1.89401 2.71704 6.33984 5.22358 1.44887 -5.21333 7.52089
4.74222 5.01946 1.57585 -2.9313 -6.21897 3.23839 7.59969
1.83503 5.9879 3.60829 4.0434 -1.81116 0.45728 4.45405
2.59882 1.89784 1.26456 2.40296 3.38093 9.98162 10.8091
5.23196 7.90122 3.97258 -3.70197 -2.26429 0.356242 4.35414
3.97691 1.09603 5.75024 2.45313 2.73201 -4.89046 6.11542
6.49681 4.20695 3.74256 -5.24947 -0.600764 -3.64409 6.41851
-6.41549 4.22436 3.77979 40.0279 -1.41372 -2.96958 40.1628
3.79391 5.27343 6.94699 -0.577679 -3.89418 -11.7881 12.4281
5.33208 0.763003 4.33957 -6.31111 4.08291 -3.07025 8.11952
2.74725 1.69422 12.4866 2.71163 2.0495 -18.9505 19.2529
5.74795 2.57591 0.836169 -1.70622 2.76705 5.41322 6.31432
1.83759 5.54045 2.61774 -0.0752945 -3.84731 -0.620012 3.89768
6.14874 4.87404 9.46626 -5.54348 -0.99923 -8.60844 10.2876
4.49362 1.89506 1.45602 -9.7377 4.90529 3.00012 11.3086
2.49056 5.29914 5.50016 0.683458 -4.80595 -3.18295 5.80478
3.57276 5.43442 1.02947 -1.15878 -4.76943 10.6374 11.7152
6.17494 3.54271 0.560773 -4.19716 -1.06672 11.1636 11.9742
1.57553 4.99164 1.52698 3.05755 -3.87407 1.07147 5.05026
4.12833 1.11029 2.27206 -2.65063 4.26597 1.595 5.26957
0.4016 1.75836 2.12941 4.12915 4.82503 1.15861 6.45547
1.82999 2.85138 5.38777 2.78235 1.70441 -4.94627 5.92554
1.87147 4.25098 5.16533 3.28996 0.329098 -4.14448 5.30178
3.76351 5.38042 7.7283 -0.180988 -5.41951 -5.45521 7.69176
3.70007 1.52099 -5.18368 -0.211428 4.96053 17.3087 18.0067
-17.9471 1.74211 1.40977 23.2625 3.11644 2.9105 23.6501
5.43317 2.61925 0.757843 -1.78781 3.70578 4.99062 6.46803
2.01472 4.76243 5.14512 2.22082 -2.81235 1.3679 3.83569
6.47978 4.88558 1.28475 -3.65388 -3.62794 4.51065 6.84535
5.77116 2.20413 1.22169 -3.86674 1.99181 4.29416 6.11218
3.08258 5.34595 1.39744 1.30378 -3.25606 -0.943965 3.6322
2.50548 2.03962 0.603097 9.37946 3.25999 4.34927 10.8406
4.88117 0.443575 3.53266 -3.19746 3.38886 2.32396 5.20662
-1.642 5.13322 1.8315 7.31948 -3.3522 1.57221 8.20267
3.09221 20.0218 5.6495 0.49258 -18.6007 -4.36576 19.1126
11.7017 2.27637 5.58277 -9.87025 1.86553 -5.90175 11.6504
5.14638 1.41529 2.57734 -2.69853 3.73522 2.93189 5.46168
5.28818 5.63962 3.47475 -2.54589 -4.86912 1.95354 5.83148
5.3026 2.23682 -5.24264 -3.28816 2.9843 23.1398 23.562
4.20284 1.71927 1.59634 0.238804 9.97496 4.336 10.8792
1.94232 4.27413 5.59499 4.40998 -1.92104 -2.41065 5.38048
4.43345 5.95072 2.50622 -2.98885 -2.44148 2.67495 4.69568
-0.0565991 3.20979 0.845 6.03506 1.30097 2.84105 6.79604
3.28885 6.54919 5.68118 1.7632 -7.77447 -0.738072 8.006
4.40763 1.96693 -0.658078 -3.14084 3.33487 3.45416 5.73737
5.43064 1.35279 3.86456 -4.09311 5.95591 1.11423 7.31217
2.12501 4.32686 -0.0222493 2.16016 -2.49075 5.90614 6.76407
1.64115 12.6228 3.65862 3.95874 -23.5851 0.734732 23.9263
4.43565 6.35364 3.05034 -2.46372 -6.22957 2.02551 6.99858
4.5823 2.19696 5.72445 -3.0639 2.3125 -4.69845 6.06717
4.52748 12.8126 2.51034 -1.38539 -11.4861 3.66108 12.1348
3.94358 1.64591 1.41543 0.175475 3.79376 4.61531 5.977
1.66099 1.39198 2.77831 4.03467 2.22366 3.75568 5.94377
2.76001 6.19237 2.5064 1.26798 1.13672 2.88472 3.34986
1.981 2.5342 5.49302 5.78843 1.512 -4.62427 7.56148
6.10988 4.50633 1.0919 -2.35809 -4.61425 4.44631 6.828
4.24852 1.05695 11.9612 -1.08285 4.57926 -10.1874 11.2217
1.96815 11.2712 5.75283 3.6482 -9.75567 -3.36152 10.9445
3.37499 -0.139575 12.0673 -0.967474 4.99379 -11.3325 12.4218
5.01896 2.6947 6.63766 -3.80525 0.0641143 -5.94028 7.05485
5.32554 1.42544 2.71914 -3.33317 3.02395 2.69818 5.24733
1.80068 -4.50192 4.73223 3.81201 9.83141 -1.89652 10.7138
4.74419 4.74442 5.51327 -2.81865 -2.98828 -10.015 10.8247
-5.28048 3.9603 -0.0736233 17.4954 -1.50835 4.55248 18.1408
2.75805 0.810786 2.473 -0.804686 6.37425 2.61428 6.93636
4.62409 1.51811 11.6831 -2.39346 3.20016 -10.864 11.5757
4.5074 5.52152 2.21508 -3.66859 -3.67768 0.436166 5.21288
2.7897 -5.32868 8.16181 0.714738 10.8801 -6.75611 12.827
1.69597 2.9152 5.01022 2.50277 3.19957 -2.52156 4.78115
1.59272 3.99979 4.79853 3.42719 -3.26505 -7.51678 8.88302
1.41793 3.69075 -0.0548899 3.37348 1.66625 5.21121 6.42756
1.04943 5.07847 3.17267 3.85082 -0.30138 2.00908 4.35386
2.71213 1.25092 2.21199 2.61757 3.14396 8.66359 9.58092
6.77134 4.36468 1.21282 -5.40997 -4.91137 3.51968 8.11033
2.04269 4.92245 5.18685 3.9737 -1.90617 -4.45075 6.26362
4.3166 6.49022 -3.46822 -2.34742 -4.22121 8.51818 9.79226
3.25536 5.90674 1.94699 -0.244305 -4.9937 3.72496 6.23475
1.77229 2.73121 4.94249 10.6695 0.737143 -5.13355 11.8632
1.78176 4.0816 -0.25162 4.5145 -0.921427 1.01293 4.7176
2.65311 1.26732 2.23124 2.1881 3.28566 3.40788 5.21507
1.8275 5.26008 4.63405 3.01726 0.428566 -1.92082 3.60237
-6.53107 4.75707 1.27963 19.6123 -1.22158 3.06401 19.8877
2.86224 5.91759 2.30151 3.15672 -4.36088 -0.499924 5.40667
2.61051 4.83353 6.56127 3.15073 -2.53035 -11.827 12.4983
-4.20114 0.402474 2.67487 7.93522 5.32107 -0.83056 9.59017
1.66656 4.8953 1.29311 3.23824 -3.23135 3.81784 5.9585
-5.83274 5.05427 3.23738 12.0526 -3.16278 -0.610034 12.4756
4.15706 1.16321 2.24976 -3.05294 3.29121 1.7246 4.80902
1.73042 1.98235 4.46802 2.6668 4.93149 -7.68819 9.51524
5.58364 5.31107 3.19664 -3.44622 -2.79737 2.77456 5.23449
1.61867 4.84645 4.33207 10.5693 -2.79136 -6.35642 12.6454
3.03892 1.67635 0.31251 2.09365 9.37185 4.79607 10.7339
4.58912 1.53891 2.10431 -4.86738 3.9406 -0.39605 6.27508
5.18924 4.85761 4.48988 -2.89434 -3.06575 -2.72786 5.02168
5.27578 2.74336 -6.01783 -2.75491 2.05036 11.9992 12.481
5.12743 5.30821 4.5934 -3.584 3.02914 -1.19896 4.84337
8.83967 4.87086 1.18675 -7.32027 -3.51704 2.93107 8.63406
1.29222 5.13257 9.90317 2.92056 -3.63402 -7.94898 9.21532
4.72139 -4.41285 6.69048 -3.67547 9.08977 -5.52259 11.2531
1.33899 2.41815 1.04418 4.19695 1.31427 10.1879 11.0966
5.38315 5.95742 4.53614 -3.06055 -3.57152 -4.15722 6.27736
1.7521 -0.6714 4.14807 4.46003 5.90551 -1.96185 7.6561
5.2561 1.58785 2.12067 -3.44428 4.71188 3.02852 6.57547
1.5489 2.33576 4.31681 10.6625 2.13418 -6.24101 12.5377
7.63449 5.385 1.96671 -5.47973 -2.88165 -2.40077 6.64041
5.23471 1.36513 4.5069 -12.5295 4.20796 -3.14021 13.5851
5.21082 5.88905 3.83182 -3.37051 -10.1712 -9.72764 14.4721
5.47141 4.54978 4.22873 -1.46616 -2.76951 -3.14446 4.43931
0.600442 4.35896 3.51708 4.21692 -1.75955 -3.67861 5.86605
6.01454 4.70965 3.31811 -10.5269 -2.9519 -1.55477 11.043
5.90837 3.20209 0.490481 -4.56777 -0.896005 3.60824 5.88954
-1.05858 2.30819 1.12095 7.81897 1.3824 2.95582 8.47255
2.31742 1.61715 2.0165 -2.13346 3.28302 0.666828 3.97171
3.40085 5.84726 6.09926 1.44885 -4.28653 -10.3627 11.3075
5.96413 4.58258 1.06138 -10.8969 -3.60299 2.15769 11.6782
-1.0157 4.63816 1.12822 6.42718 -0.749087 3.67408 7.44101
3.56273 1.34014 1.46858 -2.18924 3.14412 2.70606 4.69052
5.09509 1.01893 3.3448 -3.35558 3.15829 1.54068 4.85885
2.47658 0.870575 5.36165 3.29958 4.30852 -8.75692 10.3021
3.42005 6.26456 2.12617 -0.861012 -4.39832 3.60943 5.75452
11.9132 4.91116 1.34502 -17.0395 -2.92098 3.23239 17.5876
-6.29711 4.77459 3.03238 11.6907 -2.78222 1.18934 12.0759
3.93307 -0.118125 5.40763 -1.18974 0.883668 -2.90637 3.26241
1.23287 2.55966 4.10375 4.13748 2.79089 -1.98906 5.37253
5.33815 8.40805 4.32845 -3.84138 -6.84857 -2.2096 8.15729
2.8746 1.27069 5.84352 1.10058 4.08871 -5.95405 7.30614
1.74972 4.04786 5.10093 3.92779 -0.997338 -4.66692 6.18081
3.38596 1.06878 6.09026 2.22841 3.528 -4.95913 6.48117
6.62977 5.15774 1.31823 -5.2494 -7.08823 2.65626 9.21168
-4.46203 2.25866 0.30823 9.89029 2.76246 3.87166 10.9745
6.41308 3.93929 0.934348 -5.15372 -0.677532 3.79673 6.43701
3.75039 1.27747 1.77645 -1.73574 7.88396 3.41983 8.76726
1.27643 4.42178 0.944476 4.33052 -3.9529 3.82586 7.00114
5.43919 5.52009 10.242 -4.00287 -3.02214 -9.29685 10.5635
2.25296 2.50449 6.51442 2.44989 2.47344 -11.4728 11.9893
2.55376 6.06187 -3.86901 -0.606906 -3.99084 8.76289 9.64797
2.06263 5.28243 2.04958 1.54762 -5.37486 3.6087 6.65634
0.204321 2.1854 1.30489 4.9803 -1.06805 3.43361 6.14278
2.47136 4.62839 6.46332 3.41323 -2.84869 -4.94283 6.64806
1.04006 4.44567 3.93704 3.44914 -2.3609 -3.26244 5.30225
5.57584 3.72464 4.77035 -5.61796 -1.19331 -9.95147 11.4899
1.78579 2.31256 -5.36583 4.50161 1.63575 9.36074 10.5149
1.22676 1.65863 2.81259 2.73588 17.5305 3.54521 18.0934
2.38483 6.4447 11.6046 2.02923 -4.60451 -10.0757 11.2623
5.26932 2.82498 11.2093 -4.01715 1.11285 -10.7196 11.5016
-0.854529 4.9876 1.30743 5.82168 -3.03431 3.59307 7.48392
0.0516549 3.86268 3.93395 5.75602 -1.62928 -0.2637 5.98798
1.6014 2.12032 -5.15407 3.50024 1.92701 23.4386 23.7767
5.0383 4.42269 4.99767 -3.46049 -2.38245 -3.68881 5.59092
5.62089 1.92007 3.64409 -3.59793 4.74599 0.0609648 5.95594
5.1514 3.96073 5.48028 -10.0999 -1.50024 -6.60428 12.1604
0.368454 4.10999 3.82031 5.38553 -0.879948 -3.50831 6.48741
6.91004 1.64477 1.3304 -5.11359 1.12285 3.7284 6.42732
1.56375 3.67317 5.54105 4.57305 -1.1586 -10.8789 11.8578
1.5038 3.30978 5.46782 3.45025 1.20328 -0.275732 3.66444
2.66943 0.91717 2.46373 2.62262 2.83794 3.08796 4.94646
22.5297 1.90507 1.63642 -21.8199 1.251 2.52649 22.0013
6.46084 1.56604 1.88547 -4.80859 2.86414 2.63864 6.18775
1.10218 3.06876 4.33837 3.90519 -0.998404 -3.16689 5.12606
5.53602 3.88032 0.271281 -3.24115 0.578245 6.00719 6.85024
5.02986 2.63664 5.19889 -10.9613 1.2012 -4.57895 11.9398
4.38511 11.6773 6.15749 -2.10223 -10.4711 -3.73352 11.3138
6.2133 4.63036 3.21798 -4.16017 -2.59722 -1.97191 5.28592
1.85721 5.13243 1.85124 2.28784 -4.97312 3.43938 6.46494
-4.29633 5.12046 1.501 9.56676 -2.05359 3.70105 10.4613
1.84298 2.73724 6.47661 1.50623 3.34833 -4.45691 5.77443
4.84509 1.98782 5.28402 -3.04857 3.24103 -3.28968 5.53354
0.374287 1.75003 8.51622 5.2107 3.4349 -4.95636 7.96965
2.20135 4.81493 0.941923 3.10637 -3.51179 2.56803 5.34574
3.76412 5.51837 1.60857 -2.46936 -3.47263 2.21066 4.8004
3.19412 6.55703 -4.07566 2.63659 -4.64905 13.7491 14.7514
12.9653 2.367 3.48912 -17.8144 2.38445 -2.4954 18.1457
4.35004 5.13706 -4.82003 -1.03358 -4.09179 10.8946 11.6834
5.65116 5.25851 3.1398 -4.19387 -1.84012 2.08211 5.03088
7.44943 2.7282 3.81411 -5.62919 1.29516 -4.58587 7.37532
11.4233 7.05343 3.3016 -9.33764 -6.47324 0.148359 11.3629
7.0375 2.56783 -5.19661 -14.186 1.4295 15.4664 21.0355
5.08201 2.764 5.22179 -3.42158 2.74352 -2.52352 5.05987
1.57487 5.19799 4.26775 4.22983 -3.03517 -0.710816 5.25443
5.03228 4.77299 4.79356 -3.58944 0.360906 -0.682634 3.67155
5.14009 5.93365 3.69058 -6.6022 -4.38238 -1.57191 8.07869
1.99523 4.77163 5.06819 2.88067 1.46455 -1.65532 3.63087
1.86863 5.72031 3.01698 3.4611 -2.53894 2.95643 5.2121
1.48315 12.3494 3.86 2.87248 -11.1806 -1.50963 11.6419
4.32758 1.40163 -4.27503 -2.92053 2.90007 21.3899 21.7823
5.44464 4.27288 4.39435 0.526199 -1.32704 -3.63383 3.90418
12.0795 1.55592 4.56544 -12.4098 4.01938 -3.29727 13.4547
0.286049 3.62649 0.738701 5.0266 -2.1742 3.62996 6.57042
1.11791 5.28627 2.51828 4.61728 -3.23048 1.03057 5.72864
4.48123 1.76403 5.49962 1.29226 2.19683 -4.89829 5.5217
5.77066 3.74489 -6.02095 -2.8298 -2.46691 11.9255 12.5024
4.9878 12.6257 2.92188 -2.95337 -14.0457 2.15398 14.5135
5.58737 4.2931 0.754934 -3.12751 -3.37106 4.62667 6.52315
2.94932 5.7653 2.12506 0.909435 -11.4222 6.19755 13.027
2.2107 5.99115 3.0714 3.0881 -4.04154 1.2555 5.23896
2.33822 5.09774 5.41176 1.7452 -3.80136 -9.73804 10.5984
3.95705 1.62785 6.44765 -1.26532 3.39606 -6.19096 7.17372
1.44499 1.71827 3.89068 2.81805 3.27142 -3.03848 5.27977
1.93569 6.63779 3.9666 3.21038 -5.6065 -0.339329 6.46951
